,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2414,English Literature,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ENLITC2414,2414,ENLITC2414
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2414,English Literature,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ENLITD2414,2414,ENLITD2414
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2414,History,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=HISTOC2414,2414,HISTOC2414
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2414,History,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=HISTOD2414,2414,HISTOD2414
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2414,Music,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MUSICC2414,2414,MUSICC2414
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2414,Music,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MUSICD2414,2414,MUSICD2414
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2414,Philosophy,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PHILOC2414,2414,PHILOC2414
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2414,Philosophy,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PHILOD2414,2414,PHILOD2414
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2414,Studies in Religion,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=RELIGC2414,2414,RELIGC2414
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2414,Western Civilisation,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=WSCIVD2414,2414,WSCIVD2414
Advanced Science (Honours),https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Aboriginal and Torres Strait Islander Studies,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ABORIA2516,2516,ABORIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Anatomy,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ANATOX2516,2516,ANATOX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Ancient Greek,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ANCGRA2516,2516,ANCGRA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Ancient History,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ANCIEA2516,2516,ANCIEA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Ancient History/History,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ANCHHA2516,2516,ANCHHA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Anthropology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ANTHRA2516,2516,ANTHRA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Applied Mathematics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=APPMAA2516,2516,APPMAA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Applied Mathematics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=APPMAC2516,2516,APPMAC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Archaeological Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ARCHSA2516,2516,ARCHSA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Archaeological Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ARCHSC2516,2516,ARCHSC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Archaeological Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ARCHSX2516,2516,ARCHSX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Art History,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ARTHIA2516,2516,ARTHIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Astrophysics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ASTROA2516,2516,ASTROA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Australian Studies,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=STUACA2516,2516,STUACA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Biochemistry and Molecular Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=BIMOLC2516,2516,BIMOLC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Biochemistry and Molecular Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=BIMOLX2516,2516,BIMOLX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Biochemistry and Molecular Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=BIMOLA2516,2516,BIMOLA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Bioinformatics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=BIOINA2516,2516,BIOINA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Bioinformatics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=BIOINX2516,2516,BIOINX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Bioinformatics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=BIOINC2516,2516,BIOINC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Biomedical Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=BIOMSC2516,2516,BIOMSC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Biomedical Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=BIOMEX2516,2516,BIOMEX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Biophysics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=BIPHYA2516,2516,BIPHYA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Biophysics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=BIOPHX2516,2516,BIOPHX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Cell Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=CELBIC2516,2516,CELBIC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Cell Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=CELBIA2516,2516,CELBIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Cell Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=CELBIX2516,2516,CELBIX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Chemical Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=CHEMBA2516,2516,CHEMBA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Chemistry,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=CHMSTA2516,2516,CHMSTA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Chemistry,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=CHEMIX2516,2516,CHEMIX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Chemistry,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=CHMSTC2516,2516,CHMSTC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Chinese,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=CHINEA2516,2516,CHINEA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Chinese Translation and Interpreting,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=CHITIA2516,2516,CHITIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Coastal and Ocean Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=COOSCX2516,2516,COOSCX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Coastal and Ocean Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=COOSCA2516,2516,COOSCA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Coastal and Ocean Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=COOSCC2516,2516,COOSCC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Computational Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=COMSCA2516,2516,COMSCA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Computer Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=COMPUX2516,2516,COMPUX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Computer Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=COSCIC2516,2516,COSCIC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Computer Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=COSCIA2516,2516,COSCIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Criminology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=CRIMIA2516,2516,CRIMIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Data Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=DATASA2516,2516,DATASA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Design,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=DESGNA2516,2516,DESGNA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Developmental Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=DEVELA2516,2516,DEVELA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Developmental Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=DEVELX2516,2516,DEVELX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Drama,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=DRAMAA2516,2516,DRAMAA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Drug Design and Development,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=DRUGDX2516,2516,DRUGDX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Earth Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=EARTHA2516,2516,EARTHA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Earth Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=EARTHX2516,2516,EARTHX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Earth Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=EARTHC2516,2516,EARTHC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Ecology and Conservation Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ECCOBA2516,2516,ECCOBA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Ecology and Conservation Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ECCOBX2516,2516,ECCOBX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Ecology and Conservation Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ECCOBC2516,2516,ECCOBC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Economics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ECONOA2516,2516,ECONOA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,English,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ENGLIA2516,2516,ENGLIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,English Literature,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ENLITA2516,2516,ENLITA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,English as an International Language,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ENGILA2516,2516,ENGILA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Entomology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ENTOMX2516,2516,ENTOMX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Entomology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ENTOMA2516,2516,ENTOMA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Environmental Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ENVIRX2516,2516,ENVIRX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Evolutionary Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=EVOLUX2516,2516,EVOLUX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Film and Television Studies,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=FILMTA2516,2516,FILMTA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Food Science and Nutrition,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=FOODNX2516,2516,FOODNX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Food Science and Nutrition,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=FOODSC2516,2516,FOODSC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Food Technology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=FOTECC2516,2516,FOTECC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Food Technology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=FOTECX2516,2516,FOTECX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,French,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=FRENCA2516,2516,FRENCA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,French Advanced,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=FREADA2516,2516,FREADA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Gender Studies,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=GENDRA2516,2516,GENDRA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Genetics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=GENTCA2516,2516,GENTCA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Genetics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=GENETX2516,2516,GENETX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Genetics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=GENTCC2516,2516,GENTCC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Genomics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=GENOMX2516,2516,GENOMX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Geographical Information Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=GEINSA2516,2516,GEINSA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Geographical Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=GEOGRX2516,2516,GEOGRX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Geographical Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=GEOSCC2516,2516,GEOSCC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,German,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=GERMNA2516,2516,GERMNA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,History,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=HISTOA2516,2516,HISTOA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Human Anatomy,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=HUANAA2516,2516,HUANAA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Human Physiology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=HUPHYA2516,2516,HUPHYA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Immunology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=IMUNOA2516,2516,IMUNOA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Immunology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=IMUNOX2516,2516,IMUNOX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Indonesian,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=INDONA2516,2516,INDONA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,International Relations,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=INTERA2516,2516,INTERA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Italian,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=ITALIA2516,2516,ITALIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Japanese,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=JAPANA2516,2516,JAPANA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Japanese Advanced,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=JAPADA2516,2516,JAPADA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Journalism and Mass Communication,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=JOURMA2516,2516,JOURMA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Korean,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=KOREAA2516,2516,KOREAA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Latin,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=LATINA2516,2516,LATINA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Legal Education Studies,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=LGLEDA2516,2516,LGLEDA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Linguistics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=LINGUA2516,2516,LINGUA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Marine Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MARBIC2516,2516,MARBIC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Marine Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MARBIX2516,2516,MARBIX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Marine Biology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MARBIA2516,2516,MARBIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Mathematics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MATHEX2516,2516,MATHEX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Mathematics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MATHSC2516,2516,MATHSC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Mathematics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MATHSA2516,2516,MATHSA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Media and Digital Cultures,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MDIGCA2516,2516,MDIGCA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Microbiology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MICRBA2516,2516,MICRBA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Microbiology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MICROX2516,2516,MICROX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Microbiology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MICRBC2516,2516,MICRBC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Music,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MUSICA2516,2516,MUSICA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Music Psychology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=MUPSYA2516,2516,MUPSYA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Nanotechnology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=NANOHX2516,2516,NANOHX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Neuroscience,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=NEUROA2516,2516,NEUROA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Neuroscience,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=NEUROX2516,2516,NEUROX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Parasitology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PARASX2516,2516,PARASX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Peace and Conflict Studies,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PEACEA2516,2516,PEACEA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Pharmacology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PHARMA2516,2516,PHARMA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Pharmacology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PHARMX2516,2516,PHARMX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Philosophy,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PHILOA2516,2516,PHILOA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Physics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PHYSCC2516,2516,PHYSCC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Physics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PHYSCA2516,2516,PHYSCA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Physics,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PHYSIX2516,2516,PHYSIX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Physiology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PHYSLX2516,2516,PHYSLX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Plant Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PLANTC2516,2516,PLANTC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Plant Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PLANTA2516,2516,PLANTA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Plant Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PLANTX2516,2516,PLANTX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Political Science,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=POLISA2516,2516,POLISA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Popular Music and Technology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=POPMTA2516,2516,POPMTA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Population and Place,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=POPPLA2516,2516,POPPLA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Professional Writing and Communication,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PROWRA2516,2516,PROWRA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Psychology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PSYCOC2516,2516,PSYCOC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Psychology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PSYCOA2516,2516,PSYCOA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Public Health,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PUBHLX2516,2516,PUBHLX2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Public Health,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=PUBHLC2516,2516,PUBHLC2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Russian,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=RUSSIA2516,2516,RUSSIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Sociology,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=SOCIOA2516,2516,SOCIOA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Spanish,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=SPANIA2516,2516,SPANIA2516
,,https://my.uq.edu.au/programs-courses/program.html?acad_prog=2516,Sports Studies,https://my.uq.edu.au/programs-courses/plan.html?acad_plan=SPORTA2516,2516,SPORTA2516
